Region,Country Name,Country Code,Indicator Name_x,Income Group,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
East Asia & Pacific,Kiribati,KIR,Total natural resources rents (% of GDP),Lower middle income,0.0168222609957079,0.0121182259143501,0.013322483945167,0.0216741138213725,0.00690788567403317,0.010614574312865001,0.0195938881923125,0.0304710788262294,0.021714970157548998,0.0343002318582848,0.0516709012476443,0.0305950369592593,0.0268529192276919,0.0301199274675972,0.0210852281351689,0.0282295972173913,0.0457028,0.044745506,0.0347597569090909,0.037236147000000004,0.0398135736470588,0.0379865335825137,0.0522082156832414,0.0437042308599425,0.048233576336490995,0.0789158190468108,0.0706208300301358,0.0607941580180495,0.0525232173565218,0.0272437902238661,0.0295842847533442,0.0375979466931401,0.0377433021241735,0.0450146573139441,0.0451763817247018,0.0264881696150526,0.0338018104231589,0.0433023683626024,0.07098350763928,0.0731493328418895,0.0623381357574076,0.0731928764597767,0.0583898448722175,0.0552138962909384,0.0879941887891504,0.0729242800640517,0.0826901962370452,0.0848484803649304,0.0412985553970987
East Asia & Pacific,"Korea, Dem. People’s Rep.",PRK,Total natural resources rents (% of GDP),Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,"Korea, Rep.",KOR,Total natural resources rents (% of GDP),High income,0.16889391037208,0.15754705689555198,0.15203557555536099,0.398704237251832,0.48779131517984003,0.7816556741884909,0.568835470039019,0.481607548568575,0.308370013713355,0.265161837202799,0.44748040135037803,0.6226551731212989,0.62777543389709,0.309926595123117,0.205270106089817,0.250986021001245,0.143400358207427,0.0666417124689824,0.116544698208239,0.108781313274519,0.0690238162521293,0.0345451685066418,0.022784001455873,0.0165855567323216,0.0156333727317958,0.0208282301752877,0.0182437112615827,0.013329984326023002,0.0198788363147277,0.0120942148303029,0.0109866278485578,0.0190188850552392,0.0142702373150059,0.0207127120540621,0.0209319759882736,0.0206070388479039,0.0213261434477621,0.0254718862068898,0.0458525254090718,0.0365973299910376,0.0320874833067348,0.0350082114623437,0.053327036495275,0.0302411401406187,0.0265437137740843,0.0198204654976508,0.0189383634792946,0.0184625230433996,0.0189163685157716
Europe & Central Asia,Kosovo,XKX,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15653740166004998,0.5645228946775711,0.181926911772791,0.197871506473672,1.17942014346976,0.8327846417173821,0.8068756371194731,1.055124316363,3.96737596369336,2.45687696722527,4.11678406963491,3.73929980689914,1.5124450740681898,1.2091469689245502,1.2412601015874298,0.9328046229611209,0.645688625126707,0.849707273593405,0.9761768222760029
Middle East & North Africa,Kuwait,KWT,Total natural resources rents (% of GDP),High income,40.8902607513679,40.4371147849224,46.381427544887295,51.245656472871396,73.4755288656916,64.0423010690633,65.5537489458961,60.0994552836709,61.2866260876205,,69.0583918673514,47.366622787348795,31.9445243019524,43.4267388349767,45.421986038999,40.312142710897,25.6179709508984,30.495558832754,32.366918198814,46.1816827921608,41.297982909730294,8.67930997717168,29.5832571591065,41.263966538163,38.6112994880438,38.355305401324294,41.363045412499,38.8692576338764,29.136100778020896,34.6210001338589,49.50964641774279,43.129592783475104,35.912435418635795,40.3077853476177,46.618524115303,56.9930158204295,55.6342100108259,51.47636557784389,56.0988297943315,38.7851327873125,49.56344671468779,61.9491485465753,61.8720001409262,58.3096993803833,55.2054500529131,38.0353193849884,32.5654119832834,35.986865567153295,43.0948317169821
Europe & Central Asia,Kyrgyz Republic,KGZ,Total natural resources rents (% of GDP),Lower middle income,,,,,,,,,,,,,,,,,,,,,1.06159148691972,0.71334830845849,0.608059132342261,0.47143199270779296,0.9680752318211091,0.461685822851009,0.6025894242428629,1.46977961891786,0.522505475207192,0.349399710019609,1.12307154969995,1.06589416930653,2.14466320247956,3.81023020996542,4.48780929387509,4.1264573124652095,4.6473677684969905,3.8374372338369,6.7320854619885,7.9141894005456,11.283851498619402,12.360658038671698,7.163719317502179,9.070666526087289,7.382784102204419,7.57247685907005,8.91182922532643,11.4430417903528,11.5469206172647
East Asia & Pacific,Lao PDR,LAO,Total natural resources rents (% of GDP),Lower middle income,,,,,,,,,,,,,,,1.91815376961052,1.51850350481976,2.882786933462,5.01005857813645,9.13280230122351,7.801846576719379,6.873581173689519,6.990201015361491,7.09917636458514,6.09947442937736,6.437673081817191,9.05262937863753,8.52402681548675,7.63935001380085,8.581140843944809,5.1307561874129,4.02431164742899,4.574017466894481,4.80906908451344,6.467637167992329,6.17036675854168,7.056944601064321,14.581519537595902,14.1480680836096,15.4092150080001,13.5327606937307,17.4282924390097,17.988107959380102,15.6373659313646,15.6706647280262,11.9944457221487,8.80396765682444,8.00663706679819,7.73860750034192,6.7316808119922005
Europe & Central Asia,Latvia,LVA,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,2.44968539582116,2.54574672051188,2.12469717639188,1.9268294328709998,2.8363419755004595,2.6003744301708,2.0877139259596302,1.74482165245893,1.75207642838628,1.5875747392149901,1.30862081960329,1.1681986050821398,0.957817829238619,0.6606039191012839,0.8442552621016179,1.22707045516117,1.19233381757637,1.29336402415076,1.05190447896418,1.04097154162847,0.934589563833946,1.02129558607981,1.06785260677812,0.845168169315252
Middle East & North Africa,Lebanon,LBN,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,0.0317246337520965,0.0413641909734255,0.0360393357813145,0.0207238892586347,0.0156728518810613,0.008071182145030671,0.00803337696843982,0.00989850046330912,0.00887618405007525,0.00754430121687888,0.00913906725096581,0.00147158951802311,0.0016071239730831698,0.0015354262216763302,0.00137292195937972,0.00160303958190996,0.0014570562585170099,0.00135643195286987,0.00162269129816435,0.00137781537956439,0.00189663557109102,0.00190954318912001,0.0018807991655535698,0.00193498198500856,0.00182191018715545,0.00154490413580552,0.0022895498897038103,0.0019295101058735,0.00134151677502589,0.0015728601918369302,0.000816480539050658
Sub-Saharan Africa,Lesotho,LSO,Total natural resources rents (% of GDP),Lower middle income,9.26379655722694,7.0528983351646195,7.424769172028119,8.33692950103936,7.23589943349907,10.646182534683,9.38504487743833,13.6561537200762,9.879094869138141,8.20050459398831,6.976114641079009,6.3159669361137,11.329532400246197,6.613506644497349,7.05472134673556,6.13232608063174,8.63553870262351,6.56393720871233,6.18328873229751,5.85725208752486,3.8989810123307205,3.50157419046867,3.07930325129962,2.4470504390107997,2.9228069509985604,4.06747678186792,4.42866982662492,4.03080585288478,4.627531460577259,3.3725323866339503,3.45870923985656,3.6129471986482202,4.64972989607065,5.468173674509011,3.8550457395482405,3.42595234556265,3.0684390573690896,4.951750176849879,5.4847773005566,5.795270544638309,3.87408191253848,3.8258620284022005,4.6079657867399595,4.97523725762258,5.45913290989115,6.17857494251068,7.0989650414814,6.068673400077831,3.3448521773789306
Sub-Saharan Africa,Liberia,LBR,Total natural resources rents (% of GDP),Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8204044736018,17.1109589323273,23.7038337837703,34.2108042408307,19.8156587203525,19.8286421385547,17.6460754553988,21.6503910447793,22.033949907248395,22.3740795276758,18.858245100917397,26.0035454166708,32.0835087873713,34.9451108259084,33.139771300148894,25.4222135983961,26.0637498629703,29.118201096217,21.558052173962103
Middle East & North Africa,Libya,LBY,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,41.593736081455,24.693480645691398,23.613116148316003,23.4835519547117,23.1714613819167,28.388206453600198,32.7250832086467,27.7595412565764,18.8709602584097,20.4491567548382,34.7445562797503,30.861532721194,50.4411621150697,49.5150711371546,56.3989666910886,63.06690207234071,68.7900806637669,61.572755634216605,64.02141655867021,47.443451494415704,54.337397017165095,46.470321111458,62.224970682321796,52.7805873576452,42.176590154717296,28.4495642646977,22.2954880709021,38.5594331929781,43.442575422368606
Europe & Central Asia,Liechtenstein,LIE,Total natural resources rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975332321286609,0.008652974939082729,0.0141382603498076,0.010176303597128001,0.007275315982444229,0.00657140669186758,0.0056913363072156895,0.00200898229436154,0.00936390166869675,0.00843356599945969,0.00940294319900605,0.00882996396874573,0.00679943921558576,0.00660135333600756,0.0083237305933572,0.00937245904286783,0.0109235111204393,0.00978668467181032,0.00924063538213154,0.0081706563777125,0.00655238694776474,0.00529318386984418,0.00599288437231091,0.00190806166648314,0.0020724110225731397,0.00191667677612867,
Europe & Central Asia,Lithuania,LTU,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,1.4539019981266401,1.37829655186851,0.988804245852669,0.6875078955538051,0.8173843955564081,0.9584196709663071,0.925898779577677,0.790435031650193,0.69325347724502,0.6386106005039921,0.569458072105533,0.540883592067647,0.477005721849652,0.43735455376234705,0.38551162912873904,0.548584030188167,0.567274471908768,0.5230322629694321,0.469255401701945,0.44691141906564297,0.35085832207319395,0.36842200601255104,0.382236328091858,0.344371600679218
Europe & Central Asia,Luxembourg,LUX,Total natural resources rents (% of GDP),High income,0.050630209212804,0.0556412471113595,0.0541901856620282,0.0572335015462266,0.0498216674681255,0.0606527729147709,0.30800580689143897,0.17088594647598498,0.0454257988504565,0.0466939522597613,0.0499948113487778,0.0440567769448014,0.0506548035026248,0.0473038106372152,0.0414287586234708,0.0453313374590657,0.037247849632143,0.0343015186783428,0.0347304187959453,0.0412709741391747,0.0349739186524037,0.0239377283852896,0.0201302963810286,0.0221108398879183,0.0193430761380521,0.0176739990536569,0.0181655946697147,0.0159618126996097,0.0173658325195042,0.0171791688660548,0.0189788256735633,0.0188892344531302,0.0172771546172425,0.0151224940782938,0.009754185405667809,0.009924462456336129,0.0116199884665135,0.0146451268037254,0.170169525320803,0.168429717207581,0.0601633310905265,0.0935705007588923,0.114924324135488,0.057804161470019995,0.0459272634525456,0.0128550627489119,0.0103009438423254,0.0103530335110441,0.0117177679277393
East Asia & Pacific,"Macao SAR, China",MAC,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,0.00182560381519125,0.00188611123438072,0.00258362180513006,0.00252792311053198,0.00373424345723684,0.00293477341153772,0.00256524489115423,0.00223948922243355,0.0019288587845945398,0.0019261415226076199,0.00196415616689683,0.0014448355821258302,0.0017657709602565898,0.00267890830356857,0.0027432329187006303,0.0024893793382911697,0.0020864131969986397,0.00115709663666231,0.00110868300338047,0.00126057529454234,0.00130160887589129,0.0016760102968660599,0.00142779148470918,0.000775881614676777,0.000767206564216186,0.0009193963050201401,0.00135396304409015,0.00122955405266269,0.0009091416836455561,0.000922097318677019,0.0006364283437893441,0.000518543704764733,0.000700385207036899,0.000662704237188396,0.000750188354497916,0.000699133903843259,0.000336095845297869
Sub-Saharan Africa,Madagascar,MDG,Total natural resources rents (% of GDP),Low income,2.91882362136225,2.75692465141887,2.0198325842855,2.17224461198794,1.47441453699786,2.04874954000846,1.8250526492094,3.55001370060223,3.4102700855527,2.8799103339674104,2.3113185695382796,2.21318889779904,2.89509377513828,2.19545490465853,2.44235762211386,2.0880021265347297,2.8008899028787404,3.8551958398007407,4.26209014423859,4.52863770459395,5.13716489852423,6.20126216637746,5.70482651152286,4.26807702054671,5.433874005738519,7.72157327000025,6.0987986795860305,5.98333798576434,5.71409915113667,3.51083667662714,3.2830348704601904,2.7867588882885097,3.50472161882483,5.21866548156181,6.16194328756452,5.410858122306791,5.62551135279366,6.43367047704976,5.81282114318853,6.880940470462741,5.99103416303398,6.33217866351305,7.12735226556571,7.856124467668719,10.3383365293166,10.9194341575739,9.89877540448525,8.71928951897115,6.0904863898757196
Sub-Saharan Africa,Malawi,MWI,Total natural resources rents (% of GDP),Low income,6.709986241417759,4.84114888787186,5.0433444324309,6.3885112311711,5.871920094208719,8.973438452521089,7.6275388976985505,8.60975121061314,7.577634649507741,6.7094275993446795,7.27306570831915,6.42223411526603,9.00065904697418,5.7998656802839195,5.336635208568691,4.490809369449599,6.9211233225025595,7.131861167195019,6.92737258392712,8.136129406349362,8.832596747947301,7.15922834538179,9.099420945253529,6.98216308738178,13.6924313822172,18.314072869465498,10.6406717093605,8.30338498529605,12.8934831651911,9.89889009483373,10.0626034665234,9.80835905878829,5.736855362013509,8.62102980355135,6.35874091224672,6.6623010212514995,6.70473670807883,7.869008075959599,8.63781371538905,7.00481457661505,5.93848909408775,5.86154164187638,8.79281385860214,9.74591546548294,9.547878962747589,9.24500818457625,10.841345402802801,9.609620660422971,6.22414767571497
East Asia & Pacific,Malaysia,MYS,Total natural resources rents (% of GDP),Upper middle income,17.0025433046731,19.7134742436232,27.1107883130156,32.5951355898375,24.777054282631802,28.9001719408493,29.1135992926763,30.754143774968,26.3286212932756,37.984654023193606,37.272207690939204,26.2157162718603,30.8943435397188,29.308152962933697,20.8090238871277,21.153869016715102,22.898946455972098,27.6636259485671,24.3775087009025,27.5290364668398,25.8623921274757,20.4849125475945,19.3425629949134,16.406545472518403,14.5310050762597,13.235559787010699,11.9186238113999,10.1162660978609,9.13247187031142,9.00101242176908,10.9734474164257,9.30617668145528,8.80995322035826,11.0434229783559,10.8273509072807,12.901119715543402,13.89144246796,12.907158204109399,13.7542658032268,10.241576275065801,9.57852718533238,10.0816104885818,9.76508420174045,8.877476962198811,8.6896019076505,6.818563476534471,5.2602539541649005,6.024378148912,7.54150570729055
South Asia,Maldives,MDV,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,0.0946329117317799,0.0814711410545366,0.111952114926908,0.0586992885156715,0.0275364763898869,0.0169662065049302,0.025176216713946,0.0247630160669927,0.023208577693113998,0.0202594031096333,0.0216031393272782,0.0197029338455411,0.0178359369014494,0.0122246947972783,0.0103690937631663,0.012285604764236999,0.0111959054937224,0.008532941807391779,0.008073642915879609,0.0075231814360662294,0.007423436692389009,0.00541706267443945,0.00534464674615868,0.00515848513798669,0.00468462465671591,0.00481531646096523,0.00500854447381244,0.007331721260186471,0.005554853429344171,0.00529407472213314,0.008965944393493191,0.009071134308465291,0.00747331343068745,0.0052269763243104,0.00517496156762446,0.00586919819938419,0.00663326999058831,0.00526107104775232,0.00257111406343362
Sub-Saharan Africa,Mali,MLI,Total natural resources rents (% of GDP),Low income,4.07710094152365,3.07000592428719,3.1851666799042304,4.48607278729418,5.4319631320187405,4.595356958144929,3.7098800187701406,5.54571123033128,5.03854511686267,3.7466301532451998,4.36816937542769,4.42722742086995,6.73740268670599,4.96182285115879,4.93272664029758,3.4041266144324203,3.88162821591003,3.4339273870286204,3.6738410907816803,3.74561370645255,4.06916887393787,3.95215858988818,4.05939266860507,3.66419618389011,6.08501585007872,6.3833549558445295,5.99821023430846,6.0847799204506305,5.441548019774049,2.9956029495834797,3.59357290944468,3.1053725350655097,5.30954600854801,6.771677912713651,5.59473116191087,5.96923091490118,9.650241120955581,10.1699719520234,10.1174096322703,11.592138277765601,12.2224725134058,13.117429248928001,16.8304278386769,13.4749413767321,11.297987961185699,12.1067968021042,12.428833340113,12.3066020930815,10.2132579072996
Middle East & North Africa,Malta,MLT,Total natural resources rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,Marshall Islands,MHL,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
